Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Sleep_Category,Improvement_Potential,Has_Tutoring
20,63,0.0,1.0,1,7,75,0.0,1,2.0,1.0,1,1.0,2,0,2.0,0,63,0.3125,Normal,3.5714285714285716,1
21,71,2.0,1.0,0,9,78,0.0,1,2.0,1.0,1,1.0,4,0,2.0,1,66,0.2916666666666667,Good,3.5454545454545454,1
20,70,0.0,1.0,0,8,64,0.0,1,0.0,0.0,0,2.0,3,0,0.0,1,61,0.28169014084507044,Good,3.0476190476190474,0
14,69,2.0,1.0,1,4,71,1.0,1,1.0,1.0,1,2.0,4,0,2.0,0,64,0.2,Low,4.733333333333333,1
19,68,1.0,0.0,1,8,75,0.0,1,1.0,1.0,0,1.0,4,0,2.0,1,64,0.2753623188405797,Good,3.75,1
11,83,1.0,1.0,1,5,63,1.0,1,2.0,0.0,1,1.0,3,0,2.0,1,65,0.13095238095238096,Low,5.25,1
28,73,1.0,0.0,0,7,62,1.0,1,3.0,2.0,1,1.0,3,0,1.0,0,68,0.3783783783783784,Normal,2.1379310344827585,1
18,93,0.0,2.0,1,6,80,1.0,1,1.0,1.0,0,0.0,3,0,2.0,1,69,0.19148936170212766,Normal,4.2105263157894735,1
17,67,1.0,1.0,0,6,59,1.0,1,0.0,1.0,1,0.0,3,0,2.0,0,61,0.25,Normal,3.2777777777777777,0
30,79,1.0,2.0,0,7,78,1.0,0,3.0,2.0,0,2.0,2,0,1.0,0,72,0.375,Normal,2.5161290322580645,1
13,61,1.0,0.0,1,8,85,1.0,1,3.5,0.0,0,1.0,3,0,1.0,1,61,0.20967741935483872,Good,6.071428571428571,1
13,79,2.0,2.0,0,7,60,1.0,1,1.0,0.0,0,1.0,4,0,1.0,1,66,0.1625,Normal,4.285714285714286,1
13,62,0.0,1.0,1,9,87,1.0,1,1.0,0.0,1,0.0,1,0,1.0,1,60,0.20634920634920634,Good,6.214285714285714,1
20,99,1.0,0.0,0,9,68,0.0,1,1.0,0.0,1,2.0,3,0,0.0,1,69,0.2,Good,3.238095238095238,1
23,92,1.0,2.0,0,9,100,1.0,1,1.0,2.0,1,1.0,2,1,2.0,1,72,0.24731182795698925,Good,4.166666666666667,1
24,80,1.0,2.0,1,7,99,0.0,1,2.0,1.0,1,0.0,2,0,1.0,0,69,0.2962962962962963,Normal,3.96,1
35,63,2.0,2.0,1,6,90,0.0,1,0.0,1.0,1,2.0,3,0,2.0,1,71,0.546875,Normal,2.5,0
7,84,1.0,2.0,0,7,67,1.0,1,1.0,1.0,0,1.0,3,0,2.0,1,64,0.08235294117647059,Normal,8.375,1
24,90,0.0,0.0,1,9,97,2.0,1,3.0,0.0,1,2.0,4,0,2.0,1,71,0.26373626373626374,Good,3.88,1
17,68,0.0,1.0,1,9,100,2.0,1,1.0,1.0,1,0.0,3,0,1.0,1,64,0.2463768115942029,Good,5.555555555555555,1
16,83,1.0,1.0,1,4,73,2.0,1,3.0,0.0,1,0.0,3,0,2.0,0,67,0.19047619047619047,Low,4.294117647058823,1
16,93,1.0,0.0,1,7,81,1.0,1,2.0,0.0,0,0.0,3,1,1.0,1,67,0.1702127659574468,Normal,4.764705882352941,1
15,91,0.0,2.0,1,4,50,2.0,1,1.0,1.0,1,1.0,3,0,1.0,0,66,0.16304347826086957,Low,3.125,1
30,92,0.0,1.0,1,7,52,1.0,1,3.0,2.0,0,2.0,4,0,2.0,1,73,0.3225806451612903,Normal,1.6774193548387097,1
25,95,1.0,2.0,1,6,75,1.0,1,1.0,1.0,0,2.0,4,0,1.0,1,73,0.2604166666666667,Normal,2.8846153846153846,1
20,98,1.0,1.0,0,6,80,1.0,1,0.0,1.0,1,2.0,2,0,1.0,1,70,0.20202020202020202,Normal,3.8095238095238093,0
28,76,0.0,1.0,1,8,66,1.0,1,3.5,2.0,1,2.0,4,0,1.0,1,70,0.36363636363636365,Good,2.2758620689655173,1
11,83,1.0,0.0,1,6,55,0.0,1,0.0,0.0,1,2.0,4,1,2.0,0,62,0.13095238095238096,Normal,4.583333333333333,0
12,92,2.0,0.0,1,7,89,1.0,1,1.0,1.0,0,1.0,2,0,1.0,1,68,0.12903225806451613,Normal,6.846153846153846,1
7,88,2.0,2.0,1,6,71,1.0,1,0.0,0.0,1,2.0,3,0,1.0,0,65,0.07865168539325842,Normal,8.875,0
16,100,2.0,2.0,1,7,82,1.0,1,2.0,2.0,1,2.0,2,0,2.0,1,73,0.15841584158415842,Normal,4.823529411764706,1
21,61,2.0,1.0,1,8,83,2.0,0,1.0,0.0,0,1.0,3,0,2.0,0,65,0.3387096774193548,Good,3.772727272727273,1
21,74,1.0,2.0,1,6,77,2.0,0,0.0,1.0,1,1.0,3,0,2.0,1,66,0.28,Normal,3.5,0
21,71,0.0,1.0,1,8,59,1.0,1,3.0,0.0,1,1.0,3,0,1.0,1,64,0.2916666666666667,Good,2.6818181818181817,1
12,70,1.0,2.0,0,7,81,2.0,1,0.0,0.0,1,2.0,3,0,2.0,1,63,0.16901408450704225,Normal,6.230769230769231,0
25,69,1.0,1.0,0,7,66,1.0,0,0.0,0.0,1,1.0,3,1,2.0,1,62,0.35714285714285715,Normal,2.5384615384615383,0
21,88,2.0,1.0,1,6,91,0.0,1,0.0,0.0,0,1.0,4,0,1.0,0,70,0.23595505617977527,Normal,4.136363636363637,0
24,63,1.0,1.0,0,8,60,1.0,1,3.0,2.0,1,1.0,3,0,2.0,1,65,0.375,Good,2.4,1
9,90,1.0,1.0,1,8,65,1.0,1,0.0,1.0,0,1.0,5,0,0.0,1,64,0.0989010989010989,Good,6.5,0
22,88,1.0,1.0,0,7,72,0.0,1,3.5,2.0,1,0.0,2,0,2.0,1,70,0.24719101123595505,Normal,3.130434782608696,1
13,70,1.0,1.0,0,7,87,1.0,1,1.0,0.0,1,1.0,5,0,2.0,1,62,0.18309859154929578,Normal,6.214285714285714,1
18,70,1.0,1.0,0,8,86,1.0,1,3.5,2.0,1,2.0,2,0,2.0,0,67,0.2535211267605634,Good,4.526315789473684,1
23,85,1.0,0.0,0,8,67,0.0,1,1.0,1.0,0,1.0,3,0,0.0,0,66,0.26744186046511625,Good,2.7916666666666665,1
21,90,2.0,2.0,1,7,76,2.0,1,2.0,2.0,1,2.0,3,0,1.0,0,74,0.23076923076923078,Normal,3.4545454545454546,1
15,95,1.0,2.0,1,9,62,1.0,1,2.0,1.0,1,2.0,3,0,0.0,1,69,0.15625,Good,3.875,1
20,94,1.0,2.0,1,8,89,0.0,1,0.0,1.0,1,2.0,4,1,1.0,0,70,0.21052631578947367,Good,4.238095238095238,0
11,99,1.0,1.0,0,10,60,1.0,1,1.0,2.0,1,2.0,1,0,2.0,0,68,0.11,Oversleep,5.0,1
27,83,1.0,0.0,0,5,91,1.0,1,3.0,0.0,1,1.0,2,0,2.0,1,70,0.32142857142857145,Low,3.25,1
19,96,1.0,1.0,1,8,97,1.0,1,3.0,1.0,1,0.0,2,0,2.0,1,71,0.1958762886597938,Good,4.85,1
27,92,1.0,0.0,1,9,100,2.0,1,2.0,1.0,1,2.0,0,0,1.0,0,73,0.2903225806451613,Good,3.5714285714285716,1
17,96,1.0,1.0,0,9,93,0.0,1,3.0,1.0,0,1.0,2,0,0.0,1,69,0.17525773195876287,Good,5.166666666666667,1
17,60,0.0,0.0,1,7,61,1.0,1,1.0,0.0,1,2.0,4,0,2.0,0,61,0.2786885245901639,Normal,3.388888888888889,1
15,99,1.0,1.0,1,5,71,1.0,1,0.0,1.0,1,1.0,2,0,1.0,1,68,0.15,Low,4.4375,0
25,79,1.0,0.0,1,9,54,1.0,1,1.0,0.0,0,2.0,2,0,0.0,1,66,0.3125,Good,2.076923076923077,1
16,92,2.0,0.0,1,6,58,0.0,1,0.0,2.0,0,2.0,4,0,2.0,0,67,0.17204301075268819,Normal,3.411764705882353,0
24,65,0.0,2.0,1,7,52,1.0,1,1.0,2.0,1,1.0,1,0,1.0,0,64,0.36363636363636365,Normal,2.08,1
18,76,0.0,2.0,1,10,82,2.0,1,1.0,1.0,0,0.0,4,0,2.0,1,67,0.23376623376623376,Oversleep,4.315789473684211,1
8,71,2.0,1.0,1,5,77,1.0,0,0.0,2.0,1,1.0,4,0,1.0,0,61,0.1111111111111111,Low,8.555555555555555,0
17,72,0.0,1.0,0,8,96,2.0,1,2.0,0.0,1,1.0,3,0,2.0,1,65,0.2328767123287671,Good,5.333333333333333,1
13,65,0.0,2.0,1,6,73,1.0,1,0.0,0.0,0,2.0,3,0,2.0,0,62,0.19696969696969696,Normal,5.214285714285714,0
20,92,0.0,2.0,0,6,82,1.0,1,0.0,1.0,1,1.0,5,0,2.0,0,69,0.21505376344086022,Normal,3.9047619047619047,0
13,60,2.0,2.0,0,7,70,1.0,1,1.0,1.0,1,0.0,3,0,0.0,0,61,0.21311475409836064,Normal,5.0,1
26,73,2.0,1.0,0,8,91,1.0,1,3.5,0.0,1,1.0,5,0,1.0,1,69,0.35135135135135137,Good,3.3703703703703702,1
19,67,1.0,0.0,0,8,96,2.0,0,1.0,2.0,1,2.0,3,0,2.0,1,64,0.27941176470588236,Good,4.8,1
19,84,1.0,0.0,0,9,72,2.0,1,1.0,0.0,1,2.0,3,0,0.0,0,65,0.2235294117647059,Good,3.6,1
24,70,1.0,2.0,0,6,54,0.0,1,1.0,2.0,1,1.0,1,0,1.0,0,64,0.3380281690140845,Normal,2.16,1
26,70,2.0,2.0,1,5,58,1.0,1,1.0,0.0,0,2.0,3,0,1.0,1,68,0.36619718309859156,Low,2.1481481481481484,1
20,80,0.0,1.0,1,6,86,2.0,1,1.0,0.0,0,2.0,3,0,2.0,0,67,0.24691358024691357,Normal,4.095238095238095,1
15,86,2.0,1.0,1,8,66,0.0,1,0.0,1.0,0,2.0,5,0,2.0,1,68,0.1724137931034483,Good,4.125,0
9,65,0.0,1.0,1,7,89,1.0,1,2.0,0.0,1,2.0,4,0,1.0,1,61,0.13636363636363635,Normal,8.9,1
16,67,1.0,2.0,1,4,87,2.0,1,3.5,2.0,1,2.0,4,0,2.0,1,69,0.23529411764705882,Low,5.117647058823529,1
16,70,0.0,2.0,1,4,85,2.0,1,0.0,1.0,0,1.0,3,0,2.0,1,64,0.22535211267605634,Low,5.0,0
21,99,2.0,1.0,1,7,91,1.0,0,3.0,1.0,1,2.0,4,0,2.0,1,74,0.21,Normal,4.136363636363637,1
18,76,1.0,1.0,0,8,88,0.0,1,1.0,1.0,1,1.0,4,0,2.0,0,66,0.23376623376623376,Good,4.631578947368421,1
24,84,1.0,1.0,0,6,82,1.0,1,1.0,1.0,1,0.0,2,0,2.0,1,68,0.2823529411764706,Normal,3.28,1
16,70,1.0,2.0,1,8,50,2.0,1,3.0,2.0,0,1.0,3,0,0.0,1,65,0.22535211267605634,Good,2.9411764705882355,1
20,80,1.0,2.0,1,5,76,1.0,0,0.0,0.0,0,0.0,3,0,2.0,0,66,0.24691358024691357,Low,3.619047619047619,0
27,63,2.0,0.0,0,7,80,1.0,0,2.0,1.0,1,2.0,2,0,2.0,0,66,0.421875,Normal,2.857142857142857,1
22,61,1.0,0.0,0,7,98,2.0,1,3.0,2.0,0,1.0,2,0,2.0,0,65,0.3548387096774194,Normal,4.260869565217392,1
20,79,1.0,1.0,0,8,83,1.0,1,3.0,0.0,0,1.0,4,0,1.0,1,67,0.25,Good,3.9523809523809526,1
16,76,0.0,1.0,1,5,79,1.0,1,0.0,0.0,1,2.0,4,0,1.0,0,65,0.2077922077922078,Low,4.647058823529412,0
16,65,1.0,1.0,0,5,77,1.0,1,1.0,2.0,1,2.0,3,0,1.0,1,63,0.24242424242424243,Low,4.529411764705882,1
15,88,2.0,1.0,0,8,55,1.0,1,1.0,2.0,0,1.0,2,0,2.0,1,67,0.16853932584269662,Good,3.4375,1
17,100,1.0,2.0,1,5,71,0.0,1,2.0,0.0,1,1.0,4,0,2.0,1,70,0.16831683168316833,Low,3.9444444444444446,1
25,76,2.0,2.0,1,6,57,0.0,0,0.0,1.0,1,2.0,3,0,1.0,1,68,0.3246753246753247,Normal,2.1923076923076925,0
19,85,1.0,1.0,1,9,53,2.0,1,1.0,1.0,1,1.0,3,0,0.0,1,66,0.22093023255813954,Good,2.65,1
12,99,1.0,1.0,1,7,66,0.0,1,3.0,1.0,0,0.0,1,0,1.0,0,67,0.12,Normal,5.076923076923077,1
31,93,1.0,0.0,0,8,82,0.0,1,2.0,2.0,0,1.0,1,0,2.0,1,72,0.32978723404255317,Good,2.5625,1
22,79,2.0,2.0,1,8,93,1.0,1,0.0,1.0,0,0.0,2,1,2.0,0,68,0.275,Good,4.043478260869565,0
12,89,1.0,2.0,0,8,91,1.0,0,1.0,0.0,1,1.0,2,0,2.0,1,66,0.13333333333333333,Good,7.0,1
17,65,1.0,1.0,0,7,65,1.0,1,0.0,2.0,0,1.0,4,0,1.0,1,62,0.25757575757575757,Normal,3.611111111111111,0
21,80,2.0,0.0,1,6,52,1.0,1,1.0,0.0,1,0.0,4,0,2.0,1,65,0.25925925925925924,Normal,2.3636363636363638,1
30,71,2.0,0.0,0,10,70,0.0,1,3.0,1.0,1,1.0,4,1,2.0,0,67,0.4166666666666667,Oversleep,2.2580645161290325,1
13,66,1.0,1.0,1,7,66,0.0,1,3.0,1.0,1,0.0,2,0,2.0,0,62,0.19402985074626866,Normal,4.714285714285714,1
26,77,1.0,0.0,1,7,69,0.0,1,1.0,2.0,1,1.0,3,1,2.0,0,66,0.3333333333333333,Normal,2.5555555555555554,1
28,65,1.0,1.0,0,8,78,2.0,0,1.0,2.0,0,2.0,3,0,2.0,0,67,0.42424242424242425,Good,2.689655172413793,1
16,88,1.0,1.0,1,6,52,1.0,1,2.0,2.0,1,2.0,3,0,2.0,0,68,0.1797752808988764,Normal,3.0588235294117645,1
18,78,1.0,1.0,1,6,69,1.0,1,1.0,1.0,1,0.0,4,0,1.0,0,66,0.22784810126582278,Normal,3.6315789473684212,1
14,81,2.0,2.0,0,9,78,1.0,1,0.0,1.0,0,2.0,4,0,2.0,0,68,0.17073170731707318,Good,5.2,0
19,66,0.0,1.0,0,6,72,1.0,1,2.0,0.0,1,0.0,5,0,2.0,1,62,0.2835820895522388,Normal,3.6,1
20,66,1.0,2.0,0,8,83,1.0,1,1.0,0.0,1,1.0,2,1,2.0,1,64,0.29850746268656714,Good,3.9523809523809526,1
24,83,2.0,0.0,0,8,59,1.0,1,1.0,0.0,1,2.0,3,0,2.0,1,68,0.2857142857142857,Good,2.36,1
27,99,0.0,0.0,1,7,58,0.0,1,2.0,1.0,0,2.0,2,0,1.0,1,71,0.27,Normal,2.0714285714285716,1
16,64,1.0,1.0,0,7,65,1.0,1,2.0,1.0,1,1.0,4,0,2.0,1,63,0.24615384615384617,Normal,3.823529411764706,1
8,71,2.0,1.0,0,8,55,2.0,1,1.0,0.0,1,2.0,2,0,1.0,1,62,0.1111111111111111,Good,6.111111111111111,1
20,95,2.0,0.0,1,7,62,0.0,1,1.0,0.0,0,2.0,3,0,2.0,1,69,0.20833333333333334,Normal,2.9523809523809526,1
22,63,1.0,1.0,1,4,54,1.0,1,0.0,1.0,0,2.0,3,0,1.0,1,62,0.34375,Low,2.347826086956522,0
21,95,0.0,1.0,1,9,70,1.0,1,3.0,2.0,1,2.0,3,0,2.0,0,71,0.21875,Good,3.1818181818181817,1
18,81,0.0,2.0,1,6,86,1.0,1,3.0,0.0,1,2.0,4,0,2.0,1,69,0.21951219512195122,Normal,4.526315789473684,1
21,76,1.0,1.0,1,7,64,0.0,1,1.0,1.0,0,2.0,2,0,1.0,1,66,0.2727272727272727,Normal,2.909090909090909,1
29,72,0.0,1.0,0,5,50,0.0,1,0.0,0.0,1,1.0,4,0,2.0,0,64,0.3972602739726027,Low,1.6666666666666667,0
22,72,0.0,2.0,0,6,78,0.0,0,1.0,0.0,1,1.0,3,0,2.0,1,65,0.3013698630136986,Normal,3.391304347826087,1
18,72,2.0,2.0,0,6,85,2.0,1,1.0,2.0,0,2.0,1,0,1.0,1,68,0.2465753424657534,Normal,4.473684210526316,1
17,95,2.0,1.0,0,7,70,2.0,1,1.0,0.0,1,1.0,3,0,2.0,1,69,0.17708333333333334,Normal,3.888888888888889,1
19,89,2.0,1.0,1,6,65,0.0,1,2.0,0.0,1,1.0,3,1,2.0,1,68,0.2111111111111111,Normal,3.25,1
30,87,0.0,1.0,1,10,75,0.0,1,3.0,0.0,1,1.0,4,0,2.0,1,71,0.3409090909090909,Oversleep,2.4193548387096775,1
19,92,0.0,1.0,0,7,55,1.0,1,1.0,1.0,1,1.0,5,0,0.0,1,66,0.20430107526881722,Normal,2.75,1
20,70,2.0,0.0,0,8,82,1.0,1,2.0,0.0,0,2.0,3,0,1.0,1,65,0.28169014084507044,Good,3.9047619047619047,1
17,85,2.0,1.0,1,7,87,1.0,1,1.0,0.0,0,1.0,1,0,2.0,0,68,0.19767441860465115,Normal,4.833333333333333,1
27,78,2.0,2.0,0,8,85,1.0,1,0.0,2.0,1,2.0,3,0,2.0,1,72,0.34177215189873417,Good,3.0357142857142856,0
32,91,2.0,1.0,1,4,66,1.0,1,3.0,0.0,1,1.0,2,0,2.0,0,75,0.34782608695652173,Low,2.0,1
23,72,2.0,0.0,1,6,92,0.0,1,2.0,2.0,1,0.0,3,0,2.0,1,67,0.3150684931506849,Normal,3.8333333333333335,1
20,86,1.0,1.0,0,6,97,0.0,1,1.0,0.0,0,1.0,2,0,1.0,1,67,0.22988505747126436,Normal,4.619047619047619,1
20,95,1.0,1.0,0,6,65,2.0,1,2.0,0.0,1,1.0,3,0,2.0,0,70,0.20833333333333334,Normal,3.0952380952380953,1
6,76,1.0,1.0,1,8,63,1.0,1,3.5,1.0,1,1.0,3,0,2.0,1,64,0.07792207792207792,Good,9.0,1
24,63,1.0,1.0,1,8,85,2.0,1,1.0,0.0,0,2.0,3,0,0.0,0,65,0.375,Good,3.4,1
21,81,1.0,1.0,1,7,85,1.0,1,1.0,0.0,1,0.0,3,0,1.0,1,68,0.25609756097560976,Normal,3.8636363636363638,1
23,74,2.0,2.0,0,7,76,1.0,1,1.0,1.0,1,1.0,2,0,1.0,0,67,0.30666666666666664,Normal,3.1666666666666665,1
16,87,0.0,1.0,1,10,96,1.0,0,1.0,0.0,1,2.0,1,0,1.0,1,66,0.18181818181818182,Oversleep,5.647058823529412,1
18,98,2.0,1.0,0,7,57,0.0,1,0.0,2.0,0,1.0,1,0,1.0,1,69,0.18181818181818182,Normal,3.0,0
18,79,0.0,2.0,0,4,74,0.0,1,2.0,0.0,1,0.0,1,0,2.0,0,64,0.225,Low,3.8947368421052633,1
26,79,1.0,2.0,1,8,52,2.0,1,1.0,1.0,1,0.0,3,1,2.0,0,68,0.325,Good,1.9259259259259258,1
18,86,2.0,1.0,0,8,53,0.0,1,3.5,0.0,0,0.0,3,0,2.0,1,68,0.20689655172413793,Good,2.789473684210526,1
32,64,0.0,2.0,1,9,53,0.0,0,1.0,0.0,0,2.0,3,0,2.0,0,65,0.49230769230769234,Good,1.606060606060606,1
23,70,1.0,1.0,1,8,75,1.0,1,0.0,2.0,1,2.0,2,0,1.0,1,65,0.323943661971831,Good,3.125,0
12,97,0.0,1.0,1,6,79,1.0,0,1.0,1.0,1,0.0,2,0,2.0,1,65,0.12244897959183673,Normal,6.076923076923077,1
19,87,2.0,1.0,0,8,50,0.0,1,0.0,2.0,1,1.0,2,0,2.0,0,67,0.2159090909090909,Good,2.5,0
16,61,2.0,1.0,1,7,82,1.0,1,2.0,0.0,1,0.0,3,0,2.0,0,63,0.25806451612903225,Normal,4.823529411764706,1
7,68,2.0,1.0,0,9,74,1.0,1,1.0,0.0,1,2.0,3,0,2.0,0,62,0.10144927536231885,Good,9.25,1
30,87,2.0,1.0,1,9,61,2.0,1,2.0,1.0,0,1.0,4,0,1.0,1,73,0.3409090909090909,Good,1.967741935483871,1
24,91,2.0,2.0,1,7,51,2.0,1,2.0,1.0,1,1.0,3,0,1.0,1,72,0.2608695652173913,Normal,2.04,1
23,94,0.0,1.0,0,8,58,2.0,1,3.5,0.0,1,1.0,6,0,2.0,0,71,0.24210526315789474,Good,2.4166666666666665,1
21,72,1.0,1.0,0,9,80,2.0,1,3.0,0.0,1,1.0,4,0,2.0,1,67,0.2876712328767123,Good,3.6363636363636362,1
12,97,1.0,0.0,1,7,83,1.0,1,0.0,0.0,1,1.0,2,0,1.0,1,66,0.12244897959183673,Normal,6.384615384615385,0
17,82,1.0,2.0,1,10,82,2.0,1,1.0,1.0,0,2.0,2,0,1.0,1,68,0.20481927710843373,Oversleep,4.555555555555555,1
25,88,2.0,2.0,1,9,58,0.0,1,0.0,0.0,1,0.0,4,0,2.0,1,70,0.2808988764044944,Good,2.230769230769231,0
14,84,1.0,1.0,1,6,96,1.0,0,2.0,0.0,0,1.0,2,0,0.0,1,66,0.16470588235294117,Normal,6.4,1
5,65,0.0,2.0,0,7,71,1.0,1,0.0,0.0,0,0.0,2,0,0.0,1,56,0.07575757575757576,Normal,11.833333333333334,0
19,99,1.0,2.0,1,8,88,2.0,0,1.0,0.0,1,2.0,3,0,0.0,0,71,0.19,Good,4.4,1
19,65,0.0,2.0,0,10,58,1.0,1,2.0,1.0,0,2.0,3,0,1.0,0,64,0.2878787878787879,Oversleep,2.9,1
21,70,1.0,1.0,0,8,74,0.0,1,2.0,1.0,1,2.0,3,0,0.0,1,65,0.29577464788732394,Good,3.3636363636363638,1
24,93,1.0,1.0,1,7,76,2.0,1,2.0,0.0,1,1.0,1,1,2.0,1,70,0.2553191489361702,Normal,3.04,1
24,85,2.0,0.0,1,9,89,1.0,1,1.0,0.0,1,2.0,2,0,1.0,1,70,0.27906976744186046,Good,3.56,1
22,94,0.0,2.0,1,7,81,1.0,1,2.0,1.0,1,1.0,4,0,0.0,1,71,0.23157894736842105,Normal,3.5217391304347827,1
27,81,2.0,2.0,1,6,70,1.0,1,0.0,0.0,1,2.0,5,0,0.0,0,70,0.32926829268292684,Normal,2.5,0
11,75,0.0,2.0,0,8,64,1.0,1,3.0,0.0,1,1.0,3,1,1.0,0,62,0.14473684210526316,Good,5.333333333333333,1
23,97,1.0,1.0,1,6,99,0.0,1,1.0,0.0,0,2.0,3,0,2.0,0,72,0.23469387755102042,Normal,4.125,1
24,61,1.0,1.0,0,10,64,0.0,1,0.0,0.0,0,2.0,3,0,2.0,0,62,0.3870967741935484,Oversleep,2.56,0
13,94,0.0,1.0,1,7,56,2.0,1,2.0,0.0,1,1.0,4,0,2.0,1,67,0.1368421052631579,Normal,4.0,1
11,69,0.0,1.0,1,8,65,0.0,1,0.0,0.0,1,0.0,2,0,1.0,1,58,0.15714285714285714,Good,5.416666666666667,0
16,94,0.0,1.0,1,6,66,1.0,1,3.0,1.0,1,0.0,4,0,2.0,0,69,0.16842105263157894,Normal,3.8823529411764706,1
16,66,1.0,0.0,0,9,56,1.0,1,0.0,0.0,0,2.0,4,1,2.0,0,60,0.23880597014925373,Good,3.2941176470588234,0
25,83,2.0,2.0,1,7,85,2.0,1,2.0,0.0,1,0.0,4,0,2.0,1,72,0.2976190476190476,Normal,3.269230769230769,1
16,96,1.0,1.0,0,7,81,1.0,1,0.0,0.0,1,0.0,3,0,1.0,1,66,0.16494845360824742,Normal,4.764705882352941,0
15,79,1.0,2.0,1,7,66,1.0,1,2.0,0.0,1,2.0,3,0,0.0,0,66,0.1875,Normal,4.125,1
16,90,1.0,2.0,1,5,100,0.0,1,1.0,2.0,0,0.0,4,0,1.0,1,69,0.17582417582417584,Low,5.882352941176471,1
27,92,0.0,1.0,1,7,83,0.0,1,2.0,0.0,1,2.0,4,1,1.0,0,70,0.2903225806451613,Normal,2.9642857142857144,1
20,89,0.0,1.0,1,8,85,1.0,1,2.0,1.0,1,2.0,1,0,2.0,0,70,0.2222222222222222,Good,4.0476190476190474,1
19,97,2.0,2.0,0,5,78,0.0,1,0.0,1.0,0,0.0,3,0,1.0,1,70,0.19387755102040816,Low,3.9,0
19,78,0.0,2.0,1,9,78,1.0,1,2.0,0.0,1,0.0,2,0,2.0,0,67,0.24050632911392406,Good,3.9,1
28,67,2.0,1.0,1,7,51,1.0,1,2.0,1.0,1,1.0,3,0,2.0,0,67,0.4117647058823529,Normal,1.7586206896551724,1
16,62,0.0,0.0,0,7,89,2.0,1,0.0,1.0,1,1.0,3,0,0.0,0,59,0.25396825396825395,Normal,5.235294117647059,0
28,70,1.0,1.0,1,4,96,0.0,1,1.0,1.0,0,2.0,2,0,1.0,1,67,0.39436619718309857,Low,3.310344827586207,1
21,66,2.0,1.0,1,7,56,1.0,1,1.0,0.0,0,1.0,4,0,1.0,1,65,0.31343283582089554,Normal,2.5454545454545454,1
19,82,1.0,1.0,0,5,90,1.0,1,1.0,2.0,1,0.0,3,0,2.0,1,68,0.2289156626506024,Low,4.5,1
35,67,2.0,2.0,1,6,77,0.0,1,1.0,0.0,1,2.0,3,0,2.0,1,71,0.5147058823529411,Normal,2.138888888888889,1
14,62,1.0,1.0,0,5,64,1.0,1,2.0,0.0,1,1.0,3,0,2.0,1,61,0.2222222222222222,Low,4.266666666666667,1
18,61,1.0,1.0,1,6,96,1.0,1,0.0,1.0,1,0.0,3,0,2.0,1,63,0.2903225806451613,Normal,5.052631578947368,0
13,93,1.0,2.0,1,7,51,0.0,1,1.0,0.0,0,1.0,3,0,2.0,0,67,0.13829787234042554,Normal,3.642857142857143,1
26,84,2.0,1.0,0,7,64,1.0,0,1.0,1.0,1,1.0,4,0,2.0,1,69,0.3058823529411765,Normal,2.3703703703703702,1
30,74,1.0,2.0,0,8,94,0.0,1,0.0,1.0,1,2.0,3,0,2.0,1,70,0.4,Good,3.032258064516129,0
30,96,1.0,0.0,1,4,74,2.0,0,0.0,0.0,1,0.0,3,0,1.0,1,69,0.30927835051546393,Low,2.3870967741935485,0
27,63,2.0,1.0,1,7,80,1.0,1,1.0,0.0,1,1.0,4,0,0.0,0,66,0.421875,Normal,2.857142857142857,1
19,99,1.0,0.0,1,7,87,0.0,1,1.0,1.0,1,2.0,4,0,1.0,0,70,0.19,Normal,4.35,1
18,85,1.0,1.0,1,6,57,0.0,1,2.0,1.0,1,1.0,2,0,1.0,1,67,0.20930232558139536,Normal,3.0,1
10,67,2.0,2.0,0,6,61,1.0,1,0.0,0.0,0,1.0,2,0,2.0,0,61,0.14705882352941177,Normal,5.545454545454546,0
32,87,1.0,2.0,1,9,100,1.0,1,2.0,1.0,0,1.0,2,0,1.0,1,74,0.36363636363636365,Good,3.0303030303030303,1
23,91,1.0,2.0,1,10,62,0.0,1,1.0,1.0,0,0.0,3,0,2.0,1,70,0.25,Oversleep,2.5833333333333335,1
17,77,2.0,1.0,1,4,77,0.0,1,0.0,1.0,0,2.0,4,0,2.0,0,66,0.21794871794871795,Low,4.277777777777778,0
28,94,1.0,2.0,1,6,65,2.0,1,1.0,0.0,1,2.0,1,0,2.0,0,73,0.29473684210526313,Normal,2.2413793103448274,1
14,66,1.0,1.0,1,5,93,1.0,1,1.0,1.0,0,0.0,2,0,2.0,1,62,0.208955223880597,Low,6.2,1
22,71,1.0,0.0,1,7,98,0.0,1,2.0,0.0,1,1.0,2,0,1.0,0,65,0.3055555555555556,Normal,4.260869565217392,1
19,64,2.0,1.0,0,9,57,0.0,1,0.0,1.0,0,1.0,3,0,2.0,0,62,0.2923076923076923,Good,2.85,0
24,68,0.0,1.0,1,8,80,1.0,0,1.0,0.0,1,2.0,4,0,1.0,1,64,0.34782608695652173,Good,3.2,1
